Date,Day,CodedDay,Zone,Weather,Temperature,Traffic,year,month,day,is_weekend
2017-09-04,Sunday,7,38,41,25,Worst,2017,9,4,1
2017-09-02,Friday,5,85,28,42,Worst,2017,9,2,0
2017-11-10,Thursday,4,107,23,6,Worst,2017,11,10,0
2017-02-03,Thursday,4,40,14,20,Worst,2017,2,3,0
2017-09-21,Wednesday,3,45,1,11,Worst,2017,9,21,0
2017-09-07,Wednesday,3,16,25,37,Worst,2017,9,7,0
2017-07-15,Friday,5,59,3,28,Worst,2017,7,15,0
2017-04-24,Sunday,7,125,46,13,Worst,2017,4,24,1
2017-03-13,Sunday,7,73,46,7,Worst,2017,3,13,1
2017-08-26,Friday,5,102,20,44,Worst,2017,8,26,0
2017-08-21,Sunday,7,74,10,40,Worst,2017,8,21,1
2017-11-01,Tuesday,2,75,41,35,Worst,2017,11,1,0
2017-09-22,Thursday,4,70,2,26,Worst,2017,9,22,0
2017-09-28,Wednesday,3,15,16,41,Worst,2017,9,28,0
2017-03-04,Friday,5,65,39,35,Worst,2017,3,4,0
2017-09-09,Friday,5,123,32,39,Worst,2017,9,9,0
2017-11-15,Tuesday,2,47,35,44,Worst,2017,11,15,0
2017-07-26,Tuesday,2,98,3,17,Worst,2017,7,26,0
2017-01-29,Sunday,7,47,44,8,Worst,2017,1,29,1
2017-07-17,Sunday,7,51,1,7,Worst,2017,7,17,1
2017-04-07,Thursday,4,85,19,30,Worst,2017,4,7,0
2017-11-12,Saturday,6,90,47,23,Worst,2017,11,12,1
2017-03-24,Thursday,4,50,20,6,Worst,2017,3,24,0
2017-10-27,Thursday,4,46,13,31,Worst,2017,10,27,0
2017-10-29,Saturday,6,28,29,23,Worst,2017,10,29,1
2017-11-05,Saturday,6,86,21,41,Worst,2017,11,5,1
2017-12-23,Friday,5,77,31,8,Worst,2017,12,23,0
2017-06-03,Friday,5,47,0,38,Worst,2017,6,3,0
2017-12-24,Saturday,6,67,8,43,Worst,2017,12,24,1
2017-07-14,Thursday,4,97,38,9,Worst,2017,7,14,0
2017-05-13,Friday,5,30,3,19,Worst,2017,5,13,0
2017-11-04,Friday,5,96,47,27,Worst,2017,11,4,0
2017-06-13,Monday,1,55,39,9,Worst,2017,6,13,0
2017-02-19,Saturday,6,124,45,31,Worst,2017,2,19,1
2017-12-22,Thursday,4,100,2,11,Worst,2017,12,22,0
2017-06-15,Wednesday,3,80,0,45,Worst,2017,6,15,0
2017-02-18,Friday,5,68,6,13,Worst,2017,2,18,0
2017-12-02,Friday,5,120,43,42,Worst,2017,12,2,0
2017-10-07,Friday,5,106,31,34,Worst,2017,10,7,0
2017-02-22,Tuesday,2,28,30,21,Worst,2017,2,22,0
2017-04-23,Saturday,6,17,18,24,Worst,2017,4,23,1
2017-12-03,Saturday,6,85,19,38,Worst,2017,12,3,1
2017-03-26,Saturday,6,48,13,8,Worst,2017,3,26,1
2017-10-19,Wednesday,3,103,42,20,Worst,2017,10,19,0
2017-02-13,Sunday,7,49,12,34,Worst,2017,2,13,1
2017-08-07,Sunday,7,43,23,9,Worst,2017,8,7,1
2017-03-23,Wednesday,3,114,2,9,Worst,2017,3,23,0
2017-09-23,Friday,5,57,13,45,Worst,2017,9,23,0
2017-08-13,Saturday,6,120,6,18,Worst,2017,8,13,1
2017-09-29,Thursday,4,33,5,45,Worst,2017,9,29,0
2017-08-30,Tuesday,2,74,24,25,Worst,2017,8,30,0
2017-09-20,Tuesday,2,99,9,27,Worst,2017,9,20,0
2017-12-01,Thursday,4,116,2,31,Worst,2017,12,1,0
2017-05-25,Wednesday,3,68,4,10,Worst,2017,5,25,0
2017-10-09,Sunday,7,76,0,20,Worst,2017,10,9,1
2017-02-15,Tuesday,2,84,14,38,Worst,2017,2,15,0
2017-02-07,Monday,1,30,5,21,Worst,2017,2,7,0
2017-10-29,Saturday,6,76,4,27,Worst,2017,10,29,1
2017-08-27,Saturday,6,24,21,8,Worst,2017,8,27,1
2017-04-15,Friday,5,95,18,32,Worst,2017,4,15,0
2017-09-15,Thursday,4,93,37,6,Worst,2017,9,15,0
2017-09-05,Monday,1,73,40,16,Worst,2017,9,5,0
2017-12-17,Saturday,6,98,23,30,Worst,2017,12,17,1
2017-01-07,Saturday,6,123,19,23,Worst,2017,1,7,1
2017-07-09,Saturday,6,57,44,35,Worst,2017,7,9,1
2017-04-27,Wednesday,3,118,36,13,Worst,2017,4,27,0
2017-11-19,Saturday,6,19,9,14,Worst,2017,11,19,1
2017-09-10,Saturday,6,99,44,11,Worst,2017,9,10,1
2017-12-20,Tuesday,2,33,26,43,Worst,2017,12,20,0
2017-07-11,Monday,1,25,18,45,Worst,2017,7,11,0
2017-08-05,Friday,5,83,1,43,Worst,2017,8,5,0
2017-09-20,Tuesday,2,42,13,10,Worst,2017,9,20,0
2017-05-29,Sunday,7,38,44,24,Worst,2017,5,29,1
2017-03-11,Friday,5,55,42,19,Worst,2017,3,11,0
2017-03-25,Friday,5,16,39,44,Worst,2017,3,25,0
2017-07-13,Wednesday,3,68,42,26,Worst,2017,7,13,0
2017-03-27,Sunday,7,56,33,31,Worst,2017,3,27,1
2017-09-19,Monday,1,28,36,18,Worst,2017,9,19,0
2017-12-26,Monday,1,50,5,22,Worst,2017,12,26,0
2017-12-13,Tuesday,2,61,19,38,Worst,2017,12,13,0
2017-11-10,Thursday,4,36,22,15,Worst,2017,11,10,0
2017-04-11,Monday,1,95,13,44,Worst,2017,4,11,0
2017-08-22,Monday,1,43,42,15,Worst,2017,8,22,0
2017-01-14,Saturday,6,110,14,42,Worst,2017,1,14,1
2017-02-01,Tuesday,2,31,41,17,Worst,2017,2,1,0
2017-09-02,Friday,5,122,19,32,Worst,2017,9,2,0
2017-07-03,Sunday,7,67,40,16,Worst,2017,7,3,1
2017-03-09,Wednesday,3,43,18,22,Worst,2017,3,9,0
2017-08-28,Sunday,7,22,46,37,Worst,2017,8,28,1
2017-04-01,Friday,5,93,29,15,Worst,2017,4,1,0
2017-10-31,Monday,1,124,9,28,Worst,2017,10,31,0
2017-03-07,Monday,1,111,18,42,Worst,2017,3,7,0
2017-03-20,Sunday,7,71,41,31,Worst,2017,3,20,1
2017-04-24,Sunday,7,73,1,43,Worst,2017,4,24,1
2017-05-11,Wednesday,3,100,8,11,Worst,2017,5,11,0
2017-10-04,Tuesday,2,36,36,8,Worst,2017,10,4,0
2017-08-05,Friday,5,75,44,12,Worst,2017,8,5,0
2017-04-22,Friday,5,16,19,12,Worst,2017,4,22,0
2017-02-14,Monday,1,39,38,42,Worst,2017,2,14,0
2017-06-04,Saturday,6,122,23,30,Worst,2017,6,4,1
2017-12-31,Saturday,6,23,25,39,Worst,2017,12,31,1
2017-11-07,Monday,1,89,2,12,Worst,2017,11,7,0
2017-10-07,Friday,5,55,13,16,Worst,2017,10,7,0
2017-06-10,Friday,5,130,11,39,Worst,2017,6,10,0
2017-10-23,Sunday,7,128,32,11,Worst,2017,10,23,1
2017-04-17,Sunday,7,30,2,19,Worst,2017,4,17,1
2017-04-03,Sunday,7,23,46,23,Worst,2017,4,3,1
2017-07-03,Sunday,7,122,0,24,Worst,2017,7,3,1
2017-03-05,Saturday,6,22,43,16,Worst,2017,3,5,1
2017-09-13,Tuesday,2,73,31,39,Worst,2017,9,13,0
2017-08-03,Wednesday,3,39,47,9,Worst,2017,8,3,0
2017-11-21,Monday,1,32,31,15,Worst,2017,11,21,0
2017-09-06,Tuesday,2,112,27,23,Worst,2017,9,6,0
2017-04-06,Wednesday,3,89,47,22,Worst,2017,4,6,0
2017-06-10,Friday,5,59,29,18,Worst,2017,6,10,0
2017-04-07,Thursday,4,54,45,13,Worst,2017,4,7,0
2017-07-03,Sunday,7,76,45,45,Worst,2017,7,3,1
2017-03-02,Wednesday,3,110,0,20,Worst,2017,3,2,0
2017-12-19,Monday,1,27,36,18,Worst,2017,12,19,0
2017-02-09,Wednesday,3,59,27,24,Worst,2017,2,9,0
2017-02-20,Sunday,7,75,28,10,Worst,2017,2,20,1
2017-11-08,Tuesday,2,81,13,24,Worst,2017,11,8,0
2017-02-21,Monday,1,34,2,44,Worst,2017,2,21,0
2017-06-27,Monday,1,89,11,41,Worst,2017,6,27,0
2017-11-11,Friday,5,59,16,23,Worst,2017,11,11,0
2017-03-13,Sunday,7,15,5,26,Worst,2017,3,13,1
2017-11-16,Wednesday,3,79,36,39,Worst,2017,11,16,0
2017-07-06,Wednesday,3,97,31,16,Worst,2017,7,6,0
2017-04-06,Wednesday,3,16,1,36,Worst,2017,4,6,0
2017-05-24,Tuesday,2,129,11,6,Worst,2017,5,24,0
2017-02-11,Friday,5,36,20,10,Worst,2017,2,11,0
2017-08-22,Monday,1,38,8,23,Worst,2017,8,22,0
2017-03-23,Wednesday,3,128,44,33,Worst,2017,3,23,0
2017-01-19,Thursday,4,38,43,18,Worst,2017,1,19,0
2017-04-04,Monday,1,69,21,11,Worst,2017,4,4,0
2017-09-17,Saturday,6,102,42,22,Worst,2017,9,17,1
2017-10-24,Monday,1,113,14,29,Worst,2017,10,24,0
2017-03-25,Friday,5,120,23,16,Worst,2017,3,25,0
2017-03-11,Friday,5,123,33,21,Worst,2017,3,11,0
2017-05-24,Tuesday,2,100,42,35,Worst,2017,5,24,0
2017-08-20,Saturday,6,22,43,19,Worst,2017,8,20,1
2017-04-05,Tuesday,2,75,21,15,Worst,2017,4,5,0
2017-11-06,Sunday,7,106,10,23,Worst,2017,11,6,1
2017-06-29,Wednesday,3,47,45,40,Worst,2017,6,29,0
2017-04-01,Friday,5,77,41,35,Worst,2017,4,1,0
2017-02-14,Monday,1,47,20,13,Worst,2017,2,14,0
2017-03-29,Tuesday,2,31,25,18,Worst,2017,3,29,0
2017-05-23,Monday,1,64,18,21,Worst,2017,5,23,0
2017-08-16,Tuesday,2,64,25,15,Worst,2017,8,16,0
2017-01-23,Monday,1,68,19,40,Worst,2017,1,23,0
2017-09-20,Tuesday,2,65,40,39,Worst,2017,9,20,0
2017-07-21,Thursday,4,47,16,14,Worst,2017,7,21,0
2017-11-07,Monday,1,22,23,22,Worst,2017,11,7,0
2017-02-05,Saturday,6,98,43,6,Worst,2017,2,5,1
2017-06-17,Friday,5,97,38,44,Worst,2017,6,17,0
2017-08-27,Saturday,6,50,38,16,Worst,2017,8,27,1
2017-10-16,Sunday,7,26,37,20,Worst,2017,10,16,1
2017-04-14,Thursday,4,52,27,8,Worst,2017,4,14,0
2017-01-08,Sunday,7,30,13,16,Worst,2017,1,8,1
2017-11-03,Thursday,4,17,18,14,Worst,2017,11,3,0
2017-08-06,Saturday,6,81,10,20,Worst,2017,8,6,1
2017-02-15,Tuesday,2,110,29,6,Worst,2017,2,15,0
2017-12-05,Monday,1,30,27,27,Worst,2017,12,5,0
2017-05-25,Wednesday,3,38,32,19,Worst,2017,5,25,0
2017-05-29,Sunday,7,108,1,24,Worst,2017,5,29,1
2017-05-28,Saturday,6,39,39,35,Worst,2017,5,28,1
2017-03-09,Wednesday,3,107,24,21,Worst,2017,3,9,0
2017-04-12,Tuesday,2,30,30,13,Worst,2017,4,12,0
2017-09-08,Thursday,4,24,37,37,Worst,2017,9,8,0
2017-03-03,Thursday,4,125,46,43,Worst,2017,3,3,0
2017-04-16,Saturday,6,20,45,44,Worst,2017,4,16,1
2017-07-07,Thursday,4,97,25,6,Worst,2017,7,7,0
2017-09-20,Tuesday,2,29,20,40,Worst,2017,9,20,0
2017-08-14,Sunday,7,97,8,28,Worst,2017,8,14,1
2017-11-03,Thursday,4,107,8,17,Worst,2017,11,3,0
2017-08-02,Tuesday,2,127,23,43,Worst,2017,8,2,0
2017-10-11,Tuesday,2,83,24,21,Worst,2017,10,11,0
2017-10-01,Saturday,6,130,26,43,Worst,2017,10,1,1
2017-01-17,Tuesday,2,31,4,22,Worst,2017,1,17,0
2017-12-12,Monday,1,99,23,43,Worst,2017,12,12,0
2017-10-28,Friday,5,81,41,37,Worst,2017,10,28,0
2017-11-01,Tuesday,2,55,7,40,Worst,2017,11,1,0
2017-01-13,Friday,5,108,32,30,Worst,2017,1,13,0
2017-04-30,Saturday,6,18,2,25,Worst,2017,4,30,1
2017-07-12,Tuesday,2,38,2,45,Worst,2017,7,12,0
2017-06-01,Wednesday,3,27,30,35,Worst,2017,6,1,0
2017-01-27,Friday,5,58,43,35,Worst,2017,1,27,0
2017-03-02,Wednesday,3,76,15,43,Worst,2017,3,2,0
2017-10-30,Sunday,7,35,24,11,Worst,2017,10,30,1
2017-06-27,Monday,1,74,32,28,Worst,2017,6,27,0
2017-07-26,Tuesday,2,22,10,38,Worst,2017,7,26,0
2017-05-04,Wednesday,3,91,18,10,Worst,2017,5,4,0
2017-03-21,Monday,1,126,25,40,Worst,2017,3,21,0
2017-03-21,Monday,1,114,40,6,Worst,2017,3,21,0
2017-02-19,Saturday,6,81,10,41,Worst,2017,2,19,1
2017-05-13,Friday,5,114,42,39,Worst,2017,5,13,0
2017-06-14,Tuesday,2,51,36,40,Worst,2017,6,14,0
2017-01-26,Thursday,4,98,0,9,Worst,2017,1,26,0
2017-09-18,Sunday,7,50,37,33,Worst,2017,9,18,1
2017-07-16,Saturday,6,110,10,33,Worst,2017,7,16,1
2017-04-03,Sunday,7,124,11,20,Worst,2017,4,3,1
2017-09-18,Sunday,7,93,25,42,Worst,2017,9,18,1
2017-09-20,Tuesday,2,117,36,18,Worst,2017,9,20,0
2017-01-28,Saturday,6,100,1,32,Worst,2017,1,28,1
2017-05-31,Tuesday,2,81,29,28,Worst,2017,5,31,0
2017-10-28,Friday,5,127,5,38,Worst,2017,10,28,0
2017-01-29,Sunday,7,57,2,7,Worst,2017,1,29,1
2017-10-08,Saturday,6,83,23,39,Worst,2017,10,8,1
2017-12-26,Monday,1,57,40,14,Worst,2017,12,26,0
2017-09-30,Friday,5,40,29,12,Worst,2017,9,30,0
2017-01-24,Tuesday,2,96,9,20,Worst,2017,1,24,0
2017-01-19,Thursday,4,109,22,27,Worst,2017,1,19,0
2017-12-01,Thursday,4,23,39,20,Worst,2017,12,1,0
2017-04-18,Monday,1,79,15,26,Worst,2017,4,18,0
2017-06-23,Thursday,4,16,37,10,Worst,2017,6,23,0
2017-11-18,Friday,5,106,0,45,Worst,2017,11,18,0
2017-06-02,Thursday,4,113,10,37,Worst,2017,6,2,0
2017-05-21,Saturday,6,69,5,29,Worst,2017,5,21,1
2017-09-09,Friday,5,100,35,7,Worst,2017,9,9,0
2017-12-07,Wednesday,3,43,4,40,Worst,2017,12,7,0
2017-12-20,Tuesday,2,56,40,41,Worst,2017,12,20,0
2017-11-28,Monday,1,65,47,30,Worst,2017,11,28,0
2017-08-22,Monday,1,46,21,23,Worst,2017,8,22,0
2017-09-09,Friday,5,130,34,13,Worst,2017,9,9,0
2017-07-27,Wednesday,3,84,27,29,Worst,2017,7,27,0
2017-09-15,Thursday,4,106,39,40,Worst,2017,9,15,0
2017-07-06,Wednesday,3,103,37,36,Worst,2017,7,6,0
2017-03-26,Saturday,6,42,19,38,Worst,2017,3,26,1
2017-02-10,Thursday,4,114,4,45,Worst,2017,2,10,0
2017-03-24,Thursday,4,100,34,35,Worst,2017,3,24,0
2017-06-15,Wednesday,3,89,17,44,Worst,2017,6,15,0
2017-10-28,Friday,5,112,29,43,Worst,2017,10,28,0
2017-04-21,Thursday,4,52,15,22,Worst,2017,4,21,0
2017-02-26,Saturday,6,125,14,18,Worst,2017,2,26,1
2017-08-23,Tuesday,2,79,24,22,Worst,2017,8,23,0
2017-04-10,Sunday,7,128,12,23,Worst,2017,4,10,1
2017-12-02,Friday,5,104,5,30,Worst,2017,12,2,0
2017-05-08,Sunday,7,117,22,8,Worst,2017,5,8,1
2017-10-06,Thursday,4,125,13,23,Worst,2017,10,6,0
2017-01-04,Wednesday,3,104,28,32,Worst,2017,1,4,0
2017-01-11,Wednesday,3,125,15,13,Worst,2017,1,11,0
2017-11-21,Monday,1,60,21,23,Worst,2017,11,21,0
2017-05-01,Sunday,7,75,24,37,Worst,2017,5,1,1
2017-10-11,Tuesday,2,53,43,28,Worst,2017,10,11,0
2017-07-12,Tuesday,2,50,11,27,Worst,2017,7,12,0
2017-03-13,Sunday,7,33,26,29,Worst,2017,3,13,1
2017-07-25,Monday,1,71,8,9,Worst,2017,7,25,0
2017-05-31,Tuesday,2,45,8,35,Worst,2017,5,31,0
2017-11-03,Thursday,4,73,7,20,Worst,2017,11,3,0
2017-05-29,Sunday,7,79,0,43,Worst,2017,5,29,1
2017-10-08,Saturday,6,75,33,16,Worst,2017,10,8,1
2017-11-03,Thursday,4,62,40,7,Worst,2017,11,3,0
2017-03-06,Sunday,7,17,3,38,Worst,2017,3,6,1
2017-09-06,Tuesday,2,129,33,10,Worst,2017,9,6,0
2017-04-12,Tuesday,2,70,22,39,Worst,2017,4,12,0
2017-03-11,Friday,5,73,43,33,Worst,2017,3,11,0
2017-07-17,Sunday,7,78,18,41,Worst,2017,7,17,1
2017-03-08,Tuesday,2,116,16,40,Worst,2017,3,8,0
2017-01-01,Sunday,7,64,33,29,Worst,2017,1,1,1
2017-05-18,Wednesday,3,104,7,10,Worst,2017,5,18,0
2017-07-06,Wednesday,3,51,45,35,Worst,2017,7,6,0
2017-02-06,Sunday,7,41,22,9,Worst,2017,2,6,1
2017-04-01,Friday,5,30,18,41,Worst,2017,4,1,0
2017-09-18,Sunday,7,120,47,40,Worst,2017,9,18,1
2017-12-17,Saturday,6,113,8,19,Worst,2017,12,17,1
2017-04-25,Monday,1,111,4,7,Worst,2017,4,25,0
2017-05-06,Friday,5,24,17,11,Worst,2017,5,6,0
2017-06-14,Tuesday,2,121,17,32,Worst,2017,6,14,0
2017-10-27,Thursday,4,27,30,29,Worst,2017,10,27,0
2017-12-21,Wednesday,3,77,7,30,Worst,2017,12,21,0
2017-10-25,Tuesday,2,57,14,13,Worst,2017,10,25,0
2017-03-31,Thursday,4,94,42,21,Worst,2017,3,31,0
2017-06-23,Thursday,4,111,25,24,Worst,2017,6,23,0
2017-09-16,Friday,5,94,19,21,Worst,2017,9,16,0
2017-12-26,Monday,1,69,32,7,Worst,2017,12,26,0
2017-06-08,Wednesday,3,87,22,42,Worst,2017,6,8,0
2017-06-05,Sunday,7,38,3,36,Worst,2017,6,5,1
2017-02-25,Friday,5,25,34,9,Worst,2017,2,25,0
2017-12-09,Friday,5,20,41,25,Worst,2017,12,9,0
2017-06-26,Sunday,7,27,40,14,Worst,2017,6,26,1
2017-01-15,Sunday,7,128,17,7,Worst,2017,1,15,1
2017-05-24,Tuesday,2,69,9,27,Worst,2017,5,24,0
2017-09-21,Wednesday,3,83,34,27,Worst,2017,9,21,0
2017-12-19,Monday,1,110,39,41,Worst,2017,12,19,0
2017-08-03,Wednesday,3,127,13,38,Worst,2017,8,3,0
2017-11-18,Friday,5,100,33,37,Worst,2017,11,18,0
2017-05-28,Saturday,6,130,39,23,Worst,2017,5,28,1
2017-12-24,Saturday,6,23,41,35,Worst,2017,12,24,1
2017-06-26,Sunday,7,67,10,23,Worst,2017,6,26,1
2017-01-15,Sunday,7,81,17,6,Worst,2017,1,15,1
2017-04-13,Wednesday,3,76,8,27,Worst,2017,4,13,0
2017-08-20,Saturday,6,58,20,17,Worst,2017,8,20,1
2017-05-03,Tuesday,2,121,11,9,Worst,2017,5,3,0
2017-06-14,Tuesday,2,41,6,19,Worst,2017,6,14,0
2017-10-26,Wednesday,3,90,10,44,Worst,2017,10,26,0
2017-08-06,Saturday,6,116,8,15,Worst,2017,8,6,1
2017-04-28,Thursday,4,93,28,36,Worst,2017,4,28,0
2017-07-06,Wednesday,3,102,4,37,Worst,2017,7,6,0
2017-02-08,Tuesday,2,77,9,33,Worst,2017,2,8,0
2017-05-02,Monday,1,98,27,9,Worst,2017,5,2,0
2017-06-11,Saturday,6,126,15,32,Worst,2017,6,11,1
2017-02-18,Friday,5,84,43,18,Worst,2017,2,18,0
2017-03-26,Saturday,6,108,45,32,Worst,2017,3,26,1
2017-09-12,Monday,1,34,9,44,Worst,2017,9,12,0
2017-02-24,Thursday,4,116,17,38,Worst,2017,2,24,0
2017-10-24,Monday,1,103,10,27,Worst,2017,10,24,0
2017-05-25,Wednesday,3,92,13,7,Worst,2017,5,25,0
2017-03-05,Saturday,6,24,46,37,Worst,2017,3,5,1
2017-09-14,Wednesday,3,35,19,31,Worst,2017,9,14,0
2017-02-13,Sunday,7,66,23,15,Worst,2017,2,13,1
2017-07-03,Sunday,7,18,23,38,Worst,2017,7,3,1
2017-06-03,Friday,5,89,38,26,Worst,2017,6,3,0
2017-02-22,Tuesday,2,31,28,18,Worst,2017,2,22,0
2017-07-28,Thursday,4,84,35,20,Worst,2017,7,28,0
2017-05-14,Saturday,6,65,37,36,Worst,2017,5,14,1
2017-07-25,Monday,1,94,33,15,Worst,2017,7,25,0
2017-02-12,Saturday,6,46,40,33,Worst,2017,2,12,1
2017-10-06,Thursday,4,17,30,19,Worst,2017,10,6,0
2017-01-08,Sunday,7,23,16,38,Worst,2017,1,8,1
2017-01-19,Thursday,4,89,44,40,Worst,2017,1,19,0
2017-10-06,Thursday,4,29,4,16,Worst,2017,10,6,0
2017-03-11,Friday,5,25,46,19,Worst,2017,3,11,0
2017-09-06,Tuesday,2,74,29,34,Worst,2017,9,6,0
2017-09-02,Friday,5,127,44,20,Worst,2017,9,2,0
2017-08-03,Wednesday,3,42,31,11,Worst,2017,8,3,0
2017-10-30,Sunday,7,111,2,21,Worst,2017,10,30,1
2017-11-09,Wednesday,3,98,37,26,Worst,2017,11,9,0
2017-11-26,Saturday,6,33,30,23,Worst,2017,11,26,1
2017-07-09,Saturday,6,77,22,29,Worst,2017,7,9,1
2017-11-27,Sunday,7,76,11,27,Worst,2017,11,27,1
2017-11-23,Wednesday,3,55,15,43,Worst,2017,11,23,0
2017-12-27,Tuesday,2,118,8,24,Worst,2017,12,27,0
2017-01-19,Thursday,4,64,1,37,Worst,2017,1,19,0
2017-10-12,Wednesday,3,110,44,26,Worst,2017,10,12,0
2017-11-01,Tuesday,2,28,36,12,Worst,2017,11,1,0
2017-07-30,Saturday,6,99,35,45,Worst,2017,7,30,1
2017-05-23,Monday,1,129,40,7,Worst,2017,5,23,0
2017-08-04,Thursday,4,83,11,43,Worst,2017,8,4,0
2017-06-02,Thursday,4,89,4,6,Worst,2017,6,2,0
2017-10-30,Sunday,7,112,40,22,Worst,2017,10,30,1
2017-06-26,Sunday,7,51,6,8,Worst,2017,6,26,1
2017-11-15,Tuesday,2,84,39,40,Worst,2017,11,15,0
2017-10-27,Thursday,4,35,7,24,Worst,2017,10,27,0
2017-04-26,Tuesday,2,20,27,16,Worst,2017,4,26,0
2017-11-18,Friday,5,77,16,39,Worst,2017,11,18,0
2017-02-01,Tuesday,2,103,8,22,Worst,2017,2,1,0
2017-10-08,Saturday,6,16,30,29,Worst,2017,10,8,1
2017-12-22,Thursday,4,50,21,6,Worst,2017,12,22,0
2017-12-27,Tuesday,2,123,35,20,Worst,2017,12,27,0
2017-01-08,Sunday,7,28,43,43,Worst,2017,1,8,1
2017-04-21,Thursday,4,120,19,34,Worst,2017,4,21,0
2017-07-30,Saturday,6,27,10,12,Worst,2017,7,30,1
2017-05-03,Tuesday,2,77,14,14,Worst,2017,5,3,0
2017-12-01,Thursday,4,76,34,42,Worst,2017,12,1,0
2017-03-25,Friday,5,89,46,45,Worst,2017,3,25,0
2017-12-30,Friday,5,33,1,39,Worst,2017,12,30,0
2017-08-22,Monday,1,89,17,44,Worst,2017,8,22,0
2017-08-11,Thursday,4,115,24,8,Worst,2017,8,11,0
2017-06-28,Tuesday,2,47,3,34,Worst,2017,6,28,0
2017-01-11,Wednesday,3,98,19,44,Worst,2017,1,11,0
2017-08-13,Saturday,6,92,5,23,Worst,2017,8,13,1
2017-01-24,Tuesday,2,106,46,7,Worst,2017,1,24,0
2017-05-29,Sunday,7,103,10,16,Worst,2017,5,29,1
2017-01-11,Wednesday,3,83,23,34,Worst,2017,1,11,0
2017-09-01,Thursday,4,71,34,45,Worst,2017,9,1,0
2017-08-11,Thursday,4,124,39,9,Worst,2017,8,11,0
2017-03-06,Sunday,7,16,33,29,Worst,2017,3,6,1
2017-04-04,Monday,1,28,26,33,Worst,2017,4,4,0
2017-06-24,Friday,5,88,29,42,Worst,2017,6,24,0
2017-11-16,Wednesday,3,102,40,22,Worst,2017,11,16,0
2017-10-09,Sunday,7,66,21,28,Worst,2017,10,9,1
2017-06-07,Tuesday,2,53,6,35,Worst,2017,6,7,0
2017-02-27,Sunday,7,31,27,32,Worst,2017,2,27,1
2017-04-01,Friday,5,42,38,32,Worst,2017,4,1,0
2017-12-04,Sunday,7,97,44,32,Worst,2017,12,4,1
2017-06-10,Friday,5,111,1,16,Worst,2017,6,10,0
2017-06-19,Sunday,7,25,22,37,Worst,2017,6,19,1
2017-07-09,Saturday,6,28,26,40,Worst,2017,7,9,1
2017-01-27,Friday,5,84,40,11,Worst,2017,1,27,0
2017-11-22,Tuesday,2,39,40,12,Worst,2017,11,22,0
2017-07-31,Sunday,7,40,29,38,Worst,2017,7,31,1
2017-07-02,Saturday,6,48,9,36,Worst,2017,7,2,1
2017-12-12,Monday,1,79,35,25,Worst,2017,12,12,0
2017-12-27,Tuesday,2,34,29,13,Worst,2017,12,27,0
2017-06-02,Thursday,4,54,8,19,Worst,2017,6,2,0
2017-04-05,Tuesday,2,85,6,38,Worst,2017,4,5,0
2017-09-18,Sunday,7,36,16,41,Worst,2017,9,18,1
2017-09-04,Sunday,7,101,23,22,Worst,2017,9,4,1
2017-04-28,Thursday,4,103,37,25,Worst,2017,4,28,0
2017-10-16,Sunday,7,59,33,26,Worst,2017,10,16,1
2017-12-25,Sunday,7,48,36,27,Worst,2017,12,25,1
2017-09-23,Friday,5,38,26,39,Worst,2017,9,23,0
2017-05-26,Thursday,4,25,38,40,Worst,2017,5,26,0
2017-02-17,Thursday,4,98,15,32,Worst,2017,2,17,0
2017-08-07,Sunday,7,93,21,35,Worst,2017,8,7,1
2017-04-21,Thursday,4,85,45,29,Worst,2017,4,21,0
2017-03-31,Thursday,4,118,2,40,Worst,2017,3,31,0
2017-11-16,Wednesday,3,90,45,14,Worst,2017,11,16,0
2017-05-02,Monday,1,129,32,14,Worst,2017,5,2,0
2017-01-17,Tuesday,2,85,20,18,Worst,2017,1,17,0
2017-12-10,Saturday,6,26,23,17,Worst,2017,12,10,1
2017-10-06,Thursday,4,34,36,33,Worst,2017,10,6,0
2017-10-18,Tuesday,2,108,6,18,Worst,2017,10,18,0
2017-01-12,Thursday,4,81,30,43,Worst,2017,1,12,0
2017-04-04,Monday,1,51,33,43,Worst,2017,4,4,0
2017-10-23,Sunday,7,15,30,26,Worst,2017,10,23,1
2017-11-25,Friday,5,111,15,27,Worst,2017,11,25,0
2017-02-13,Sunday,7,121,32,37,Worst,2017,2,13,1
2017-04-09,Saturday,6,94,18,6,Worst,2017,4,9,1
2017-09-23,Friday,5,35,12,14,Worst,2017,9,23,0
2017-12-18,Sunday,7,32,27,38,Worst,2017,12,18,1
2017-05-14,Saturday,6,105,40,34,Worst,2017,5,14,1
2017-06-03,Friday,5,59,10,22,Worst,2017,6,3,0
2017-02-06,Sunday,7,84,7,10,Worst,2017,2,6,1
2017-12-25,Sunday,7,128,42,27,Worst,2017,12,25,1
2017-08-16,Tuesday,2,25,37,10,Worst,2017,8,16,0
2017-04-11,Monday,1,54,1,26,Worst,2017,4,11,0
2017-01-30,Monday,1,23,43,40,Worst,2017,1,30,0
2017-06-02,Thursday,4,80,27,14,Worst,2017,6,2,0
2017-04-23,Saturday,6,69,6,35,Worst,2017,4,23,1
2017-03-02,Wednesday,3,68,3,16,Worst,2017,3,2,0
2017-07-18,Monday,1,52,24,41,Worst,2017,7,18,0
